simulation_id,team,points,rank
23,Poplar Bluff,0,55.0
24,Poplar Bluff,0,55.0
25,Poplar Bluff,2,39.0
26,Poplar Bluff,4,36.0
27,Poplar Bluff,8,34.0
28,Poplar Bluff,8,33.0
29,Poplar Bluff,0,55.0
30,Poplar Bluff,0,55.0
31,Poplar Bluff,0,55.0
32,Poplar Bluff,18,26.0
33,Poplar Bluff,2,39.0
34,Poplar Bluff,0,55.0
35,Poplar Bluff,0,55.0
36,Poplar Bluff,0,55.0
37,Poplar Bluff,2,38.0
38,Poplar Bluff,0,55.0
39,Poplar Bluff,0,55.0
40,Poplar Bluff,0,55.0
41,Poplar Bluff,0,56.0
42,Poplar Bluff,6,37.0
43,Poplar Bluff,0,55.0
44,Poplar Bluff,4,36.0
45,Poplar Bluff,0,55.0
46,Poplar Bluff,0,55.0
47,Poplar Bluff,8,34.0
48,Poplar Bluff,0,55.0
49,Poplar Bluff,0,55.0
50,Poplar Bluff,2,38.0
51,Poplar Bluff,0,55.0
52,Poplar Bluff,0,55.0
53,Poplar Bluff,0,55.0
54,Poplar Bluff,0,55.0
55,Poplar Bluff,12,29.0
56,Poplar Bluff,4,36.0
57,Poplar Bluff,22,26.0
58,Poplar Bluff,2,40.0
59,Poplar Bluff,26,23.0
60,Poplar Bluff,4,37.0
61,Poplar Bluff,0,55.0
62,Poplar Bluff,0,55.0
63,Poplar Bluff,10,33.0
64,Poplar Bluff,0,55.0
65,Poplar Bluff,0,55.0
66,Poplar Bluff,2,39.0
67,Poplar Bluff,0,55.0
68,Poplar Bluff,0,55.0
69,Poplar Bluff,0,55.0
70,Poplar Bluff,0,55.0
71,Poplar Bluff,0,55.0
72,Poplar Bluff,6,34.0
73,Poplar Bluff,0,56.0
74,Poplar Bluff,0,55.0
75,Poplar Bluff,0,55.0
76,Poplar Bluff,0,55.0
77,Poplar Bluff,0,55.0
78,Poplar Bluff,4,36.0
79,Poplar Bluff,4,36.0
80,Poplar Bluff,2,39.0
81,Poplar Bluff,6,36.0
82,Poplar Bluff,10,29.0
83,Poplar Bluff,6,36.0
84,Poplar Bluff,0,55.0
85,Poplar Bluff,10,31.0
86,Poplar Bluff,4,36.0
87,Poplar Bluff,4,36.0
88,Poplar Bluff,8,33.0
89,Poplar Bluff,8,33.0
90,Poplar Bluff,2,39.0
91,Poplar Bluff,0,55.0
92,Poplar Bluff,0,55.0
93,Poplar Bluff,0,55.0
94,Poplar Bluff,0,55.0
95,Poplar Bluff,2,38.0
96,Poplar Bluff,4,37.0
97,Poplar Bluff,4,37.0
98,Poplar Bluff,10,30.0
99,Poplar Bluff,26,24.0
0,Principia,4,36.0
1,Principia,4,35.0
2,Principia,1,43.0
3,Principia,1,43.0
4,Principia,2,40.0
5,Principia,6,37.0
6,Principia,1,42.0
7,Principia,6,35.0
8,Principia,2,38.0
9,Principia,4,37.0
10,Principia,3,37.0
11,Principia,3,37.0
12,Principia,2,40.0
13,Principia,9,33.0
14,Principia,3,38.0
15,Principia,3,40.0
16,Principia,1,42.0
17,Principia,4,37.0
18,Principia,1,42.0
19,Principia,4,36.0
20,Principia,2,40.0
21,Principia,2,39.0
22,Principia,5,36.0
23,Principia,2,37.0
24,Principia,3,37.0
25,Principia,5,36.0
26,Principia,3,38.0
27,Principia,11,31.0
28,Principia,4,39.0
29,Principia,2,39.0
30,Principia,1,42.0
31,Principia,1,42.0
32,Principia,4,37.0
33,Principia,3,37.0
34,Principia,5,35.0
35,Principia,1,42.0
36,Principia,3,37.0
37,Principia,2,39.0
38,Principia,2,38.0
39,Principia,3,38.0
40,Principia,3,36.0
41,Principia,2,38.0
42,Principia,3,40.0
43,Principia,1,43.0
44,Principia,1,43.0
45,Principia,1,42.0
46,Principia,1,41.0
47,Principia,2,39.0
48,Principia,1,42.0
49,Principia,3,37.0
50,Principia,5,36.0
51,Principia,4,36.0
52,Principia,5,35.0
53,Principia,7,35.0
54,Principia,4,37.0
55,Principia,2,39.0
56,Principia,4,37.0
57,Principia,4,36.0
58,Principia,3,36.0
59,Principia,2,40.0
60,Principia,2,38.0
61,Principia,2,39.0
62,Principia,1,42.0
63,Principia,3,37.0
64,Principia,6,35.0
65,Principia,1,42.0
66,Principia,4,35.0
67,Principia,5,36.0
68,Principia,3,37.0
69,Principia,7,34.0
70,Principia,1,41.0
71,Principia,1,41.0
72,Principia,4,36.0
73,Principia,4,36.0
74,Principia,5,35.0
75,Principia,1,42.0
76,Principia,2,39.0
77,Principia,1,42.0
78,Principia,2,39.0
79,Principia,2,41.0
80,Principia,1,42.0
81,Principia,3,39.0
82,Principia,2,40.0
83,Principia,1,43.0
84,Principia,1,42.0
85,Principia,2,39.0
86,Principia,4,37.0
87,Principia,3,38.0
88,Principia,3,37.0
89,Principia,3,38.0
90,Principia,4,36.0
91,Principia,1,42.0
92,Principia,1,43.0
93,Principia,3,36.0
94,Principia,1,42.0
95,Principia,2,39.0
96,Principia,5,33.0
97,Principia,1,42.0
98,Principia,2,37.0
99,Principia,3,37.0
0,Rockwood Summit,140,7.0
1,Rockwood Summit,97,8.0
2,Rockwood Summit,130,7.0
3,Rockwood Summit,119,7.0
4,Rockwood Summit,130,7.0
5,Rockwood Summit,79,9.0
6,Rockwood Summit,102,8.0
7,Rockwood Summit,104,8.0
8,Rockwood Summit,106,8.0
9,Rockwood Summit,97,8.0
10,Rockwood Summit,113,7.0
11,Rockwood Summit,113,7.0
12,Rockwood Summit,105,8.0
13,Rockwood Summit,121,7.0
14,Rockwood Summit,100,8.0
15,Rockwood Summit,95,9.0
16,Rockwood Summit,100,8.0
17,Rockwood Summit,148,4.0
18,Rockwood Summit,92,8.0
19,Rockwood Summit,100,8.0
20,Rockwood Summit,87,9.0
21,Rockwood Summit,93,10.0
22,Rockwood Summit,94,8.0
23,Rockwood Summit,102,8.0
24,Rockwood Summit,127,7.0
25,Rockwood Summit,107,7.0
26,Rockwood Summit,110,7.0
27,Rockwood Summit,111,7.0
28,Rockwood Summit,107,7.0
29,Rockwood Summit,95,8.0
30,Rockwood Summit,140,7.0
31,Rockwood Summit,111,8.0
32,Rockwood Summit,102,7.0
33,Rockwood Summit,115,8.0
34,Rockwood Summit,107,7.0
35,Rockwood Summit,122,7.0
36,Rockwood Summit,109,7.0
37,Rockwood Summit,112,7.0
38,Rockwood Summit,103,8.0
39,Rockwood Summit,101,8.0
40,Rockwood Summit,122,7.0
41,Rockwood Summit,98,8.0
42,Rockwood Summit,107,7.0
43,Rockwood Summit,112,7.0
44,Rockwood Summit,105,8.0
45,Rockwood Summit,104,8.0
46,Rockwood Summit,103,8.0
47,Rockwood Summit,95,8.0
48,Rockwood Summit,99,8.0
49,Rockwood Summit,120,7.0
50,Rockwood Summit,112,7.0
51,Rockwood Summit,113,8.0
52,Rockwood Summit,110,7.0
53,Rockwood Summit,121,7.0
54,Rockwood Summit,121,7.0
55,Rockwood Summit,110,8.0
56,Rockwood Summit,113,7.0
57,Rockwood Summit,99,8.0
58,Rockwood Summit,103,7.0
59,Rockwood Summit,78,12.0
60,Rockwood Summit,113,7.0
61,Rockwood Summit,97,8.0
62,Rockwood Summit,116,7.0
63,Rockwood Summit,113,8.0
64,Rockwood Summit,95,8.0
65,Rockwood Summit,111,9.0
66,Rockwood Summit,116,7.0
67,Rockwood Summit,94,8.0
68,Rockwood Summit,103,7.0
69,Rockwood Summit,103,9.0
70,Rockwood Summit,97,9.0
71,Rockwood Summit,132,6.0
72,Rockwood Summit,112,7.0
73,Rockwood Summit,95,8.0
74,Rockwood Summit,110,7.0
75,Rockwood Summit,102,8.0
76,Rockwood Summit,101,7.0
77,Rockwood Summit,120,7.0
78,Rockwood Summit,101,8.0
79,Rockwood Summit,101,8.0
80,Rockwood Summit,110,7.0
81,Rockwood Summit,100,9.0
82,Rockwood Summit,96,9.0
83,Rockwood Summit,117,7.0
84,Rockwood Summit,109,8.0
85,Rockwood Summit,75,12.0
86,Rockwood Summit,103,8.0
87,Rockwood Summit,94,8.0
88,Rockwood Summit,104,8.0
89,Rockwood Summit,112,8.0
90,Rockwood Summit,101,9.0
91,Rockwood Summit,115,7.0
92,Rockwood Summit,113,7.0
93,Rockwood Summit,94,8.0
94,Rockwood Summit,117,7.0
95,Rockwood Summit,105,7.0
96,Rockwood Summit,93,9.0
97,Rockwood Summit,74,12.0
98,Rockwood Summit,106,8.0
99,Rockwood Summit,86,10.0
0,STEAM Academy,0,56.0
1,STEAM Academy,0,56.0
2,STEAM Academy,0,56.0
3,STEAM Academy,0,56.0
4,STEAM Academy,0,56.0
5,STEAM Academy,0,56.0
6,STEAM Academy,0,56.0
7,STEAM Academy,0,56.0
8,STEAM Academy,0,56.0
9,STEAM Academy,0,56.0
10,STEAM Academy,0,56.0
11,STEAM Academy,0,56.0
12,STEAM Academy,0,56.0
13,STEAM Academy,0,56.0
14,STEAM Academy,0,56.0
15,STEAM Academy,0,56.0
16,STEAM Academy,0,56.0
17,STEAM Academy,0,56.0
18,STEAM Academy,0,56.0
19,STEAM Academy,0,56.0
20,STEAM Academy,0,56.0
21,STEAM Academy,0,56.0
22,STEAM Academy,0,56.0
23,STEAM Academy,0,56.0
24,STEAM Academy,0,56.0
25,STEAM Academy,0,56.0
26,STEAM Academy,0,56.0
27,STEAM Academy,0,56.0
28,STEAM Academy,0,56.0
29,STEAM Academy,0,56.0
30,STEAM Academy,0,56.0
31,STEAM Academy,0,56.0
32,STEAM Academy,0,56.0
33,STEAM Academy,0,56.0
34,STEAM Academy,0,56.0
35,STEAM Academy,0,56.0
36,STEAM Academy,0,56.0
37,STEAM Academy,0,56.0
38,STEAM Academy,0,56.0
39,STEAM Academy,0,56.0
40,STEAM Academy,0,56.0
41,STEAM Academy,0,57.0
42,STEAM Academy,0,56.0
43,STEAM Academy,0,56.0
44,STEAM Academy,0,56.0
45,STEAM Academy,0,56.0
46,STEAM Academy,0,56.0
47,STEAM Academy,0,56.0
48,STEAM Academy,0,56.0
49,STEAM Academy,0,56.0
50,STEAM Academy,0,56.0
51,STEAM Academy,0,56.0
52,STEAM Academy,0,56.0
53,STEAM Academy,0,56.0
54,STEAM Academy,0,56.0
55,STEAM Academy,0,56.0
56,STEAM Academy,0,56.0
57,STEAM Academy,0,56.0
58,STEAM Academy,0,56.0
59,STEAM Academy,0,56.0
60,STEAM Academy,0,56.0
61,STEAM Academy,0,56.0
62,STEAM Academy,0,56.0
63,STEAM Academy,0,56.0
64,STEAM Academy,0,56.0
65,STEAM Academy,0,56.0
66,STEAM Academy,0,56.0
67,STEAM Academy,0,56.0
68,STEAM Academy,0,56.0
69,STEAM Academy,0,56.0
70,STEAM Academy,0,56.0
71,STEAM Academy,0,56.0
72,STEAM Academy,0,56.0
73,STEAM Academy,0,57.0
74,STEAM Academy,0,56.0
75,STEAM Academy,0,56.0
76,STEAM Academy,0,56.0
77,STEAM Academy,0,56.0
78,STEAM Academy,0,56.0
79,STEAM Academy,0,56.0
80,STEAM Academy,0,56.0
81,STEAM Academy,0,56.0
82,STEAM Academy,0,56.0
83,STEAM Academy,0,56.0
84,STEAM Academy,0,56.0
85,STEAM Academy,0,56.0
86,STEAM Academy,0,56.0
87,STEAM Academy,0,56.0
88,STEAM Academy,0,56.0
89,STEAM Academy,0,56.0
90,STEAM Academy,0,56.0
91,STEAM Academy,0,56.0
92,STEAM Academy,0,56.0
93,STEAM Academy,0,56.0
94,STEAM Academy,0,56.0
95,STEAM Academy,0,56.0
96,STEAM Academy,0,56.0
97,STEAM Academy,0,56.0
98,STEAM Academy,0,56.0
99,STEAM Academy,0,56.0
0,Savannah,9,32.0
1,Savannah,15,27.0
2,Savannah,7,35.0
3,Savannah,10,31.0
4,Savannah,9,31.0
5,Savannah,17,29.0
6,Savannah,8,33.0
7,Savannah,13,28.0
8,Savannah,11,31.0
9,Savannah,8,34.0
10,Savannah,13,27.0
11,Savannah,7,31.0
12,Savannah,7,35.0
13,Savannah,14,28.0
14,Savannah,7,33.0
15,Savannah,7,34.0
16,Savannah,8,34.0
17,Savannah,7,32.0
18,Savannah,25,25.0
19,Savannah,6,35.0
20,Savannah,7,35.0
21,Savannah,7,32.0
22,Savannah,8,34.0
23,Savannah,25,24.0
24,Savannah,15,29.0
25,Savannah,35,22.0
26,Savannah,11,32.0
27,Savannah,16,26.0
28,Savannah,9,31.0
29,Savannah,8,33.0
30,Savannah,11,32.0
31,Savannah,9,32.0
32,Savannah,7,34.0
33,Savannah,7,32.0
34,Savannah,23,25.0
35,Savannah,9,32.0
36,Savannah,13,31.0
37,Savannah,15,28.0
38,Savannah,7,34.0
39,Savannah,14,28.0
40,Savannah,14,27.0
41,Savannah,8,32.0
42,Savannah,8,34.0
43,Savannah,11,31.0
44,Savannah,8,31.0
45,Savannah,9,32.0
46,Savannah,13,28.0
47,Savannah,13,29.0
48,Savannah,7,33.0
49,Savannah,8,34.0
50,Savannah,7,33.0
51,Savannah,26,23.0
52,Savannah,60,14.0
53,Savannah,20,24.0
54,Savannah,26,24.0
55,Savannah,8,32.0
56,Savannah,25,25.0
57,Savannah,8,33.0
58,Savannah,19,26.0
59,Savannah,8,34.0
60,Savannah,9,32.0
61,Savannah,9,33.0
62,Savannah,8,32.0
63,Savannah,17,26.0
64,Savannah,15,27.0
65,Savannah,8,32.0
66,Savannah,18,26.0
67,Savannah,12,30.0
68,Savannah,14,31.0
69,Savannah,17,27.0
70,Savannah,14,29.0
71,Savannah,6,35.0
72,Savannah,7,32.0
73,Savannah,11,33.0
74,Savannah,5,36.0
75,Savannah,8,33.0
76,Savannah,9,32.0
77,Savannah,9,33.0
78,Savannah,8,34.0
79,Savannah,7,32.0
80,Savannah,16,26.0
81,Savannah,7,32.0
82,Savannah,8,32.0
83,Savannah,8,33.0
84,Savannah,6,35.0
85,Savannah,9,33.0
86,Savannah,6,34.0
87,Savannah,13,27.0
88,Savannah,6,35.0
89,Savannah,12,30.0
90,Savannah,21,26.0
91,Savannah,5,34.0
92,Savannah,7,34.0
93,Savannah,17,26.0
94,Savannah,11,30.0
95,Savannah,15,27.0
96,Savannah,13,30.0
97,Savannah,10,33.0
98,Savannah,10,31.0
99,Savannah,8,34.0
0,Smithville,0,57.0
1,Smithville,0,57.0
2,Smithville,0,57.0
3,Smithville,0,57.0
4,Smithville,0,57.0
5,Smithville,0,57.0
6,Smithville,0,57.0
7,Smithville,0,57.0
8,Smithville,0,57.0
9,Smithville,0,57.0
10,Smithville,0,57.0
11,Smithville,0,57.0
12,Smithville,0,57.0
13,Smithville,0,57.0
14,Smithville,0,57.0
15,Smithville,0,57.0
16,Smithville,0,57.0
17,Smithville,0,57.0
18,Smithville,0,57.0
19,Smithville,0,57.0
20,Smithville,0,57.0
21,Smithville,0,57.0
22,Smithville,0,57.0
23,Smithville,0,57.0
24,Smithville,0,57.0
25,Smithville,0,57.0
26,Smithville,0,57.0
27,Smithville,0,57.0
28,Smithville,0,57.0
29,Smithville,0,57.0
30,Smithville,0,57.0
31,Smithville,0,57.0
32,Smithville,0,57.0
33,Smithville,0,57.0
34,Smithville,0,57.0
35,Smithville,0,57.0
36,Smithville,0,57.0
37,Smithville,0,57.0
38,Smithville,0,57.0
39,Smithville,0,57.0
40,Smithville,0,57.0
41,Smithville,0,58.0
42,Smithville,0,57.0
43,Smithville,0,57.0
44,Smithville,0,57.0
45,Smithville,0,57.0
46,Smithville,0,57.0
47,Smithville,0,57.0
48,Smithville,0,57.0
49,Smithville,0,57.0
50,Smithville,0,57.0
51,Smithville,0,57.0
52,Smithville,0,57.0
53,Smithville,0,57.0
54,Smithville,0,57.0
55,Smithville,0,57.0
56,Smithville,0,57.0
57,Smithville,0,57.0
58,Smithville,0,57.0
59,Smithville,0,57.0
60,Smithville,0,57.0
61,Smithville,0,57.0
62,Smithville,0,57.0
63,Smithville,0,57.0
64,Smithville,0,57.0
65,Smithville,0,57.0
66,Smithville,0,57.0
67,Smithville,0,57.0
68,Smithville,0,57.0
69,Smithville,0,57.0
70,Smithville,0,57.0
71,Smithville,0,57.0
72,Smithville,0,57.0
73,Smithville,0,58.0
74,Smithville,0,57.0
75,Smithville,0,57.0
76,Smithville,0,57.0
77,Smithville,0,57.0
78,Smithville,0,57.0
79,Smithville,0,57.0
80,Smithville,0,57.0
81,Smithville,0,57.0
82,Smithville,0,57.0
83,Smithville,0,57.0
84,Smithville,0,57.0
85,Smithville,0,57.0
86,Smithville,0,57.0
87,Smithville,0,57.0
88,Smithville,0,57.0
89,Smithville,0,57.0
90,Smithville,0,57.0
91,Smithville,0,57.0
92,Smithville,0,57.0
93,Smithville,0,57.0
94,Smithville,0,57.0
95,Smithville,0,57.0
96,Smithville,0,57.0
97,Smithville,0,57.0
98,Smithville,0,57.0
99,Smithville,0,57.0
0,St. Charles West,0,58.0
1,St. Charles West,0,58.0
2,St. Charles West,0,58.0
3,St. Charles West,0,58.0
4,St. Charles West,0,58.0
5,St. Charles West,0,58.0
6,St. Charles West,0,58.0
7,St. Charles West,0,58.0
8,St. Charles West,0,58.0
9,St. Charles West,0,58.0
10,St. Charles West,0,58.0
11,St. Charles West,0,58.0
12,St. Charles West,0,58.0
13,St. Charles West,0,58.0
14,St. Charles West,0,58.0
15,St. Charles West,0,58.0
16,St. Charles West,0,58.0
17,St. Charles West,0,58.0
18,St. Charles West,0,58.0
19,St. Charles West,0,58.0
20,St. Charles West,0,58.0
21,St. Charles West,0,58.0
22,St. Charles West,0,58.0
23,St. Charles West,0,58.0
24,St. Charles West,0,58.0
25,St. Charles West,0,58.0
26,St. Charles West,0,58.0
27,St. Charles West,0,58.0
28,St. Charles West,0,58.0
29,St. Charles West,0,58.0
30,St. Charles West,0,58.0
31,St. Charles West,0,58.0
32,St. Charles West,0,58.0
33,St. Charles West,0,58.0
34,St. Charles West,0,58.0
35,St. Charles West,0,58.0
36,St. Charles West,0,58.0
37,St. Charles West,0,58.0
38,St. Charles West,0,58.0
39,St. Charles West,0,58.0
40,St. Charles West,0,58.0
41,St. Charles West,0,59.0
42,St. Charles West,0,58.0
43,St. Charles West,0,58.0
44,St. Charles West,0,58.0
45,St. Charles West,0,58.0
46,St. Charles West,0,58.0
47,St. Charles West,0,58.0
48,St. Charles West,0,58.0
49,St. Charles West,0,58.0
50,St. Charles West,0,58.0
51,St. Charles West,0,58.0
52,St. Charles West,0,58.0
53,St. Charles West,0,58.0
54,St. Charles West,0,58.0
55,St. Charles West,0,58.0
56,St. Charles West,0,58.0
57,St. Charles West,0,58.0
58,St. Charles West,0,58.0
59,St. Charles West,0,58.0
60,St. Charles West,0,58.0
61,St. Charles West,0,58.0
62,St. Charles West,0,58.0
63,St. Charles West,0,58.0
64,St. Charles West,0,58.0
65,St. Charles West,0,58.0
66,St. Charles West,0,58.0
67,St. Charles West,0,58.0
68,St. Charles West,0,58.0
69,St. Charles West,0,58.0
70,St. Charles West,0,58.0
71,St. Charles West,0,58.0
72,St. Charles West,0,58.0
73,St. Charles West,0,59.0
74,St. Charles West,0,58.0
75,St. Charles West,0,58.0
76,St. Charles West,0,58.0
77,St. Charles West,0,58.0
78,St. Charles West,0,58.0
79,St. Charles West,0,58.0
80,St. Charles West,0,58.0
81,St. Charles West,0,58.0
82,St. Charles West,0,58.0
83,St. Charles West,0,58.0
84,St. Charles West,0,58.0
85,St. Charles West,0,58.0
86,St. Charles West,0,58.0
87,St. Charles West,0,58.0
88,St. Charles West,0,58.0
89,St. Charles West,0,58.0
90,St. Charles West,0,58.0
91,St. Charles West,0,58.0
92,St. Charles West,0,58.0
93,St. Charles West,0,58.0
94,St. Charles West,0,58.0
95,St. Charles West,0,58.0
96,St. Charles West,0,58.0
97,St. Charles West,0,58.0
98,St. Charles West,0,58.0
99,St. Charles West,0,58.0
0,St. Dominic,2,40.0
1,St. Dominic,2,40.0
2,St. Dominic,2,39.0
3,St. Dominic,3,38.0
4,St. Dominic,2,41.0
5,St. Dominic,4,38.0
6,St. Dominic,4,36.0
7,St. Dominic,2,40.0
8,St. Dominic,2,39.0
9,St. Dominic,1,43.0
10,St. Dominic,1,42.0
11,St. Dominic,2,38.0
12,St. Dominic,2,41.0
13,St. Dominic,1,43.0
14,St. Dominic,3,39.0
15,St. Dominic,2,41.0
16,St. Dominic,2,39.0
17,St. Dominic,2,39.0
18,St. Dominic,2,37.0
19,St. Dominic,2,39.0
20,St. Dominic,2,41.0
21,St. Dominic,2,40.0
22,St. Dominic,2,41.0
23,St. Dominic,2,38.0
24,St. Dominic,1,42.0
25,St. Dominic,2,40.0
26,St. Dominic,2,41.0
27,St. Dominic,3,39.0
28,St. Dominic,1,44.0
29,St. Dominic,1,42.0
30,St. Dominic,3,38.0
31,St. Dominic,2,38.0
32,St. Dominic,3,38.0
33,St. Dominic,2,40.0
34,St. Dominic,2,38.0
35,St. Dominic,1,43.0
36,St. Dominic,2,39.0
37,St. Dominic,2,40.0
38,St. Dominic,2,39.0
39,St. Dominic,3,39.0
40,St. Dominic,2,40.0
41,St. Dominic,2,39.0
42,St. Dominic,1,44.0
43,St. Dominic,2,39.0
44,St. Dominic,3,38.0
45,St. Dominic,2,37.0
46,St. Dominic,3,37.0
47,St. Dominic,1,43.0
48,St. Dominic,2,38.0
49,St. Dominic,2,39.0
50,St. Dominic,1,43.0
51,St. Dominic,2,39.0
52,St. Dominic,2,39.0
53,St. Dominic,2,37.0
54,St. Dominic,2,39.0
55,St. Dominic,1,43.0
56,St. Dominic,2,40.0
57,St. Dominic,1,43.0
58,St. Dominic,3,37.0
59,St. Dominic,2,41.0
60,St. Dominic,2,39.0
61,St. Dominic,2,40.0
62,St. Dominic,2,37.0
63,St. Dominic,2,40.0
64,St. Dominic,2,40.0
65,St. Dominic,1,43.0
66,St. Dominic,2,40.0
67,St. Dominic,3,38.0
68,St. Dominic,3,38.0
69,St. Dominic,2,39.0
70,St. Dominic,1,42.0
71,St. Dominic,2,38.0
72,St. Dominic,3,39.0
73,St. Dominic,3,38.0
74,St. Dominic,2,39.0
75,St. Dominic,2,38.0
76,St. Dominic,5,35.0
77,St. Dominic,2,39.0
78,St. Dominic,2,40.0
79,St. Dominic,1,43.0
80,St. Dominic,1,43.0
81,St. Dominic,4,37.0
82,St. Dominic,2,41.0
83,St. Dominic,2,40.0
84,St. Dominic,2,39.0
85,St. Dominic,2,40.0
86,St. Dominic,2,39.0
87,St. Dominic,2,39.0
88,St. Dominic,2,41.0
89,St. Dominic,2,41.0
90,St. Dominic,2,40.0
91,St. Dominic,2,39.0
92,St. Dominic,2,39.0
93,St. Dominic,2,38.0
94,St. Dominic,2,38.0
95,St. Dominic,2,40.0
96,St. Dominic,1,43.0
97,St. Dominic,2,40.0
98,St. Dominic,2,38.0
99,St. Dominic,1,43.0
0,St. Michael the Archangel,33,20.0
1,St. Michael the Archangel,40,19.0
2,St. Michael the Archangel,37,20.0
3,St. Michael the Archangel,40,18.0
4,St. Michael the Archangel,37,19.0
5,St. Michael the Archangel,37,21.0
6,St. Michael the Archangel,34,21.0
7,St. Michael the Archangel,41,18.0
8,St. Michael the Archangel,37,18.0
9,St. Michael the Archangel,31,21.0
10,St. Michael the Archangel,37,19.0
11,St. Michael the Archangel,37,20.0
12,St. Michael the Archangel,40,18.0
13,St. Michael the Archangel,40,18.0
14,St. Michael the Archangel,37,19.0
15,St. Michael the Archangel,37,20.0
16,St. Michael the Archangel,44,18.0
17,St. Michael the Archangel,37,20.0
18,St. Michael the Archangel,31,21.0
19,St. Michael the Archangel,40,19.0
20,St. Michael the Archangel,40,19.0
21,St. Michael the Archangel,39,17.0
22,St. Michael the Archangel,40,18.0
23,St. Michael the Archangel,37,20.0
24,St. Michael the Archangel,44,17.0
25,St. Michael the Archangel,37,20.0
26,St. Michael the Archangel,47,16.0
27,St. Michael the Archangel,34,20.0
28,St. Michael the Archangel,43,17.0
29,St. Michael the Archangel,37,18.0
30,St. Michael the Archangel,42,17.0
31,St. Michael the Archangel,33,22.0
32,St. Michael the Archangel,40,18.0
33,St. Michael the Archangel,34,20.0
34,St. Michael the Archangel,40,18.0
35,St. Michael the Archangel,37,19.0
36,St. Michael the Archangel,62,12.0
37,St. Michael the Archangel,37,19.0
38,St. Michael the Archangel,37,19.0
39,St. Michael the Archangel,37,18.0
40,St. Michael the Archangel,40,20.0
41,St. Michael the Archangel,37,19.0
42,St. Michael the Archangel,41,17.0
43,St. Michael the Archangel,37,18.0
44,St. Michael the Archangel,40,17.0
45,St. Michael the Archangel,35,20.0
46,St. Michael the Archangel,34,19.0
47,St. Michael the Archangel,37,19.0
48,St. Michael the Archangel,45,17.0
49,St. Michael the Archangel,46,18.0
50,St. Michael the Archangel,37,18.0
51,St. Michael the Archangel,34,20.0
52,St. Michael the Archangel,38,19.0
53,St. Michael the Archangel,36,19.0
54,St. Michael the Archangel,41,18.0
55,St. Michael the Archangel,40,18.0
56,St. Michael the Archangel,37,18.0
57,St. Michael the Archangel,39,17.0
58,St. Michael the Archangel,34,21.0
59,St. Michael the Archangel,34,21.0
60,St. Michael the Archangel,28,23.0
61,St. Michael the Archangel,34,20.0
62,St. Michael the Archangel,40,18.0
63,St. Michael the Archangel,42,18.0
64,St. Michael the Archangel,37,20.0
65,St. Michael the Archangel,40,17.0
66,St. Michael the Archangel,40,19.0
67,St. Michael the Archangel,36,20.0
68,St. Michael the Archangel,33,20.0
69,St. Michael the Archangel,43,17.0
70,St. Michael the Archangel,42,18.0
71,St. Michael the Archangel,37,19.0
72,St. Michael the Archangel,40,18.0
73,St. Michael the Archangel,36,19.0
74,St. Michael the Archangel,47,18.0
75,St. Michael the Archangel,41,20.0
76,St. Michael the Archangel,37,20.0
77,St. Michael the Archangel,37,18.0
78,St. Michael the Archangel,37,18.0
79,St. Michael the Archangel,37,19.0
80,St. Michael the Archangel,37,19.0
81,St. Michael the Archangel,37,18.0
82,St. Michael the Archangel,35,21.0
83,St. Michael the Archangel,37,19.0
84,St. Michael the Archangel,42,19.0
85,St. Michael the Archangel,35,19.0
86,St. Michael the Archangel,37,19.0
87,St. Michael the Archangel,37,19.0
88,St. Michael the Archangel,33,20.0
89,St. Michael the Archangel,37,19.0
90,St. Michael the Archangel,37,18.0
91,St. Michael the Archangel,33,21.0
92,St. Michael the Archangel,50,19.0
93,St. Michael the Archangel,32,20.0
94,St. Michael the Archangel,35,22.0
95,St. Michael the Archangel,52,17.0
96,St. Michael the Archangel,34,20.0
97,St. Michael the Archangel,37,19.0
98,St. Michael the Archangel,37,20.0
99,St. Michael the Archangel,33,20.0
0,St. Pius X (Kansas City),3,37.0
1,St. Pius X (Kansas City),3,36.0
2,St. Pius X (Kansas City),3,37.0
3,St. Pius X (Kansas City),5,36.0
4,St. Pius X (Kansas City),3,38.0
5,St. Pius X (Kansas City),4,39.0
6,St. Pius X (Kansas City),2,38.0
7,St. Pius X (Kansas City),2,41.0
8,St. Pius X (Kansas City),3,36.0
9,St. Pius X (Kansas City),3,38.0
10,St. Pius X (Kansas City),3,38.0
11,St. Pius X (Kansas City),4,35.0
12,St. Pius X (Kansas City),3,37.0
13,St. Pius X (Kansas City),3,38.0
14,St. Pius X (Kansas City),4,37.0
15,St. Pius X (Kansas City),4,37.0
16,St. Pius X (Kansas City),3,38.0
17,St. Pius X (Kansas City),3,38.0
18,St. Pius X (Kansas City),2,38.0
19,St. Pius X (Kansas City),2,40.0
20,St. Pius X (Kansas City),3,39.0
21,St. Pius X (Kansas City),3,37.0
22,St. Pius X (Kansas City),3,37.0
23,St. Pius X (Kansas City),1,42.0
24,St. Pius X (Kansas City),4,36.0
25,St. Pius X (Kansas City),2,41.0
26,St. Pius X (Kansas City),4,37.0
27,St. Pius X (Kansas City),4,38.0
28,St. Pius X (Kansas City),3,40.0
29,St. Pius X (Kansas City),2,40.0
30,St. Pius X (Kansas City),3,39.0
31,St. Pius X (Kansas City),5,36.0
